time,0.xpos,0.ypos,0.xvel,0.yvel,0.mass,1.xpos,1.ypos,1.xvel,1.yvel,1.mass,2.xpos,2.ypos,2.xvel,2.yvel,2.mass,time_limit,
7840.000000,1013.131772,6.887882,0.258444,0.002636,5999999999999999899336704.000000,384316728.895455,7839433.872746,-21.241972,999.783371,72999999999999997902848.000000,47064135.881748,15889811.227304,3696.965424,1657.122192,20000.000000,1000000000.000000,
7850.000000,1015.717860,6.914272,0.258774,0.002642,5999999999999999899336704.000000,384316516.340278,7849431.703696,-21.269063,999.782818,72999999999999997902848.000000,47101097.855339,15906379.855034,3695.429717,1656.603474,20000.000000,1000000000.000000,
7860.000000,1018.307244,6.940729,0.259103,0.002649,5999999999999999899336704.000000,384316303.514191,7859429.529112,-21.296154,999.782265,72999999999999997902848.000000,47138044.484510,15922943.299186,3693.896539,1656.085476,20000.000000,1000000000.000000,
7870.000000,1020.899924,6.967254,0.259433,0.002656,5999999999999999899336704.000000,384316090.417195,7869427.348988,-21.323245,999.781710,72999999999999997902848.000000,47174975.794520,15939501.566961,3692.365883,1655.568198,20000.000000,1000000000.000000,
7880.000000,1023.495900,6.993846,0.259762,0.002663,5999999999999999899336704.000000,384315877.049288,7879425.163317,-21.350336,999.781155,72999999999999997902848.000000,47211891.810555,15956054.665543,3690.837743,1655.051638,20000.000000,1000000000.000000,
7890.000000,1026.095173,7.020506,0.260092,0.002669,5999999999999999899336704.000000,384315663.410472,7889422.972091,-21.377427,999.780599,72999999999999997902848.000000,47248792.557731,15972602.602098,3689.312110,1654.535793,20000.000000,1000000000.000000,
7900.000000,1028.697741,7.047234,0.260422,0.002676,5999999999999999899336704.000000,384315449.500747,7899420.775304,-21.404518,999.780043,72999999999999997902848.000000,47285678.061094,15989145.383773,3687.788979,1654.020661,20000.000000,1000000000.000000,
7910.000000,1031.303605,7.074029,0.260751,0.002683,5999999999999999899336704.000000,384315235.320112,7909418.572949,-21.431609,999.779486,72999999999999997902848.000000,47322548.345615,16005683.017699,3686.268341,1653.506242,20000.000000,1000000000.000000,
7920.000000,1033.912766,7.100892,0.261081,0.002690,5999999999999999899336704.000000,384315020.868569,7919416.365018,-21.458700,999.778928,72999999999999997902848.000000,47359403.436198,16022215.510990,3684.750190,1652.992534,20000.000000,1000000000.000000,
7930.000000,1036.525222,7.127823,0.261410,0.002697,5999999999999999899336704.000000,384314806.146116,7929414.151505,-21.485791,999.778369,72999999999999997902848.000000,47396243.357675,16038742.870739,3683.234518,1652.479534,20000.000000,1000000000.000000,
7940.000000,1039.140975,7.154822,0.261740,0.002703,5999999999999999899336704.000000,384314591.152754,7939411.932402,-21.512882,999.777810,72999999999999997902848.000000,47433068.134807,16055265.104026,3681.721320,1651.967241,20000.000000,1000000000.000000,
7950.000000,1041.760023,7.181890,0.262070,0.002710,5999999999999999899336704.000000,384314375.888484,7949409.707703,-21.539972,999.777250,72999999999999997902848.000000,47469877.792286,16071782.217909,3680.210587,1651.455653,20000.000000,1000000000.000000,
7960.000000,1044.382368,7.209025,0.262399,0.002717,5999999999999999899336704.000000,384314160.353305,7959407.477400,-21.567063,999.776689,72999999999999997902848.000000,47506672.354734,16088294.219434,3678.702312,1650.944769,20000.000000,1000000000.000000,
7970.000000,1047.008009,7.236229,0.262729,0.002724,5999999999999999899336704.000000,384313944.547218,7969405.241486,-21.594154,999.776128,72999999999999997902848.000000,47543451.846704,16104801.115624,3677.196490,1650.434586,20000.000000,1000000000.000000,
7980.000000,1049.636946,7.263501,0.263058,0.002731,5999999999999999899336704.000000,384313728.470222,7979402.999954,-21.621245,999.775566,72999999999999997902848.000000,47580216.292680,16121302.913488,3675.693112,1649.925103,20000.000000,1000000000.000000,
7990.000000,1052.269178,7.290841,0.263388,0.002737,5999999999999999899336704.000000,384313512.122318,7989400.752798,-21.648336,999.775003,72999999999999997902848.000000,47616965.717076,16137799.620019,3674.192173,1649.416319,20000.000000,1000000000.000000,
8000.000000,1054.904707,7.318250,0.263718,0.002744,5999999999999999899336704.000000,384313295.503506,7999398.500009,-21.675427,999.774439,72999999999999997902848.000000,47653700.144239,16154291.242189,3672.693664,1648.908231,20000.000000,1000000000.000000,
8010.000000,1057.543532,7.345727,0.264047,0.002751,5999999999999999899336704.000000,384313078.613786,8009396.241582,-21.702517,999.773875,72999999999999997902848.000000,47690419.598447,16170777.786957,3671.197581,1648.400838,20000.000000,1000000000.000000,
8020.000000,1060.185653,7.373274,0.264377,0.002758,5999999999999999899336704.000000,384312861.453158,8019393.977509,-21.729608,999.773310,72999999999999997902848.000000,47727124.103910,16187259.261262,3669.703914,1647.894138,20000.000000,1000000000.000000,
8030.000000,1062.831070,7.400889,0.264707,0.002765,5999999999999999899336704.000000,384312644.021623,8029391.707783,-21.756699,999.772745,72999999999999997902848.000000,47763813.684770,16203735.672028,3668.212659,1647.388130,20000.000000,1000000000.000000,
8040.000000,1065.479783,7.428573,0.265036,0.002772,5999999999999999899336704.000000,384312426.319180,8039389.432397,-21.783790,999.772178,72999999999999997902848.000000,47800488.365102,16220207.026162,3666.723808,1646.882811,20000.000000,1000000000.000000,
8050.000000,1068.131792,7.456325,0.265366,0.002779,5999999999999999899336704.000000,384312208.345829,8049387.151344,-21.810880,999.771611,72999999999999997902848.000000,47837148.168914,16236673.330552,3665.237354,1646.378181,20000.000000,1000000000.000000,
8060.000000,1070.787098,7.484147,0.265695,0.002786,5999999999999999899336704.000000,384311990.101572,8059384.864616,-21.837971,999.771043,72999999999999997902848.000000,47873793.120146,16253134.592071,3663.753291,1645.874237,20000.000000,1000000000.000000,
8070.000000,1073.445699,7.512038,0.266025,0.002793,5999999999999999899336704.000000,384311771.586407,8069382.572208,-21.865062,999.770475,72999999999999997902848.000000,47910423.242673,16269590.817577,3662.271612,1645.370978,20000.000000,1000000000.000000,
8080.000000,1076.107596,7.539998,0.266355,0.002799,5999999999999999899336704.000000,384311552.800335,8079380.274111,-21.892153,999.769906,72999999999999997902848.000000,47947038.560301,16286042.013907,3660.792310,1644.868402,20000.000000,1000000000.000000,
8090.000000,1078.772789,7.568028,0.266684,0.002806,5999999999999999899336704.000000,384311333.743356,8089377.970319,-21.919243,999.769336,72999999999999997902848.000000,47983639.096774,16302488.187886,3659.315379,1644.366507,20000.000000,1000000000.000000,
8100.000000,1081.441278,7.596127,0.267014,0.002813,5999999999999999899336704.000000,384311114.415470,8099375.660824,-21.946334,999.768765,72999999999999997902848.000000,48020224.875765,16318929.346320,3657.840813,1643.865293,20000.000000,1000000000.000000,
8110.000000,1084.113064,7.624295,0.267343,0.002820,5999999999999999899336704.000000,384310894.816678,8109373.345621,-21.973425,999.768194,72999999999999997902848.000000,48056795.920886,16335365.495998,3656.368604,1643.364756,20000.000000,1000000000.000000,
8120.000000,1086.788145,7.652533,0.267673,0.002827,5999999999999999899336704.000000,384310674.946979,8119371.024700,-22.000515,999.767622,72999999999999997902848.000000,48093352.255681,16351796.643695,3654.898746,1642.864896,20000.000000,1000000000.000000,
8130.000000,1089.466522,7.680840,0.268003,0.002834,5999999999999999899336704.000000,384310454.806374,8129368.698057,-22.027606,999.767049,72999999999999997902848.000000,48129893.903629,16368222.796167,3653.431234,1642.365711,20000.000000,1000000000.000000,
8140.000000,1092.148196,7.709218,0.268332,0.002841,5999999999999999899336704.000000,384310234.394862,8139366.365682,-22.054696,999.766476,72999999999999997902848.000000,48166420.888146,16384643.960155,3651.966059,1641.867199,20000.000000,1000000000.000000,
8150.000000,1094.833165,7.737665,0.268662,0.002848,5999999999999999899336704.000000,384310013.712444,8149364.027571,-22.081787,999.765902,72999999999999997902848.000000,48202933.232581,16401060.142385,3650.503216,1641.369359,20000.000000,1000000000.000000,
8160.000000,1097.521431,7.766181,0.268991,0.002855,5999999999999999899336704.000000,384309792.759121,8159361.683714,-22.108878,999.765327,72999999999999997902848.000000,48239430.960220,16417471.349565,3649.042699,1640.872189,20000.000000,1000000000.000000,
8170.000000,1100.212992,7.794768,0.269321,0.002862,5999999999999999899336704.000000,384309571.534892,8169359.334106,-22.135968,999.764751,72999999999999997902848.000000,48275914.094285,16433877.588386,3647.584500,1640.375687,20000.000000,1000000000.000000,
8180.000000,1102.907850,7.823425,0.269651,0.002869,5999999999999999899336704.000000,384309350.039756,8179356.978739,-22.163059,999.764175,72999999999999997902848.000000,48312382.657934,16450278.865527,3646.128614,1639.879852,20000.000000,1000000000.000000,
8190.000000,1105.606003,7.852152,0.269980,0.002876,5999999999999999899336704.000000,384309128.273716,8189354.617607,-22.190149,999.763598,72999999999999997902848.000000,48348836.674261,16466675.187646,3644.675035,1639.384682,20000.000000,1000000000.000000,
8200.000000,1108.307453,7.880950,0.270310,0.002883,5999999999999999899336704.000000,384308906.236770,8199352.250701,-22.217240,999.763021,72999999999999997902848.000000,48385276.166298,16483066.561388,3643.223755,1638.890177,20000.000000,1000000000.000000,
8210.000000,1111.012198,7.909817,0.270639,0.002890,5999999999999999899336704.000000,384308683.928918,8209349.878016,-22.244330,999.762442,72999999999999997902848.000000,48421701.157011,16499452.993383,3641.774769,1638.396333,20000.000000,1000000000.000000,
8220.000000,1113.720240,7.938756,0.270969,0.002897,5999999999999999899336704.000000,384308461.350162,8219347.499544,-22.271421,999.761863,72999999999999997902848.000000,48458111.669306,16515834.490242,3640.328071,1637.903149,20000.000000,1000000000.000000,
8230.000000,1116.431577,7.967764,0.271299,0.002904,5999999999999999899336704.000000,384308238.500500,8229345.115278,-22.298511,999.761283,72999999999999997902848.000000,48494507.726026,16532211.058562,3638.883653,1637.410625,20000.000000,1000000000.000000,
8240.000000,1119.146211,7.996843,0.271628,0.002911,5999999999999999899336704.000000,384308015.379933,8239342.725211,-22.325602,999.760703,72999999999999997902848.000000,48530889.349950,16548582.704925,3637.441510,1636.918757,20000.000000,1000000000.000000,
8250.000000,1121.864140,8.025993,0.271958,0.002919,5999999999999999899336704.000000,384307791.988462,8249340.329335,-22.352692,999.760122,72999999999999997902848.000000,48567256.563797,16564949.435896,3636.001637,1636.427546,20000.000000,1000000000.000000,
8260.000000,1124.585366,8.055214,0.272287,0.002926,5999999999999999899336704.000000,384307568.326086,8259337.927645,-22.379783,999.759540,72999999999999997902848.000000,48603609.390222,16581311.258025,3634.564025,1635.936989,20000.000000,1000000000.000000,
8270.000000,1127.309888,8.084505,0.272617,0.002933,5999999999999999899336704.000000,384307344.392806,8269335.520133,-22.406873,999.758957,72999999999999997902848.000000,48639947.851820,16597668.177847,3633.128670,1635.447084,20000.000000,1000000000.000000,
8280.000000,1130.037705,8.113867,0.272947,0.002940,5999999999999999899336704.000000,384307120.188621,8279333.106791,-22.433964,999.758374,72999999999999997902848.000000,48676271.971125,16614020.201879,3631.695565,1634.957831,20000.000000,1000000000.000000,
8290.000000,1132.768819,8.143301,0.273276,0.002947,5999999999999999899336704.000000,384306895.713532,8289330.687613,-22.461054,999.757790,72999999999999997902848.000000,48712581.770607,16630367.336626,3630.264705,1634.469227,20000.000000,1000000000.000000,
8300.000000,1135.503228,8.172805,0.273606,0.002954,5999999999999999899336704.000000,384306670.967539,8299328.262592,-22.488145,999.757205,72999999999999997902848.000000,48748877.272678,16646709.588574,3628.836082,1633.981271,20000.000000,1000000000.000000,
8310.000000,1138.240934,8.202381,0.273935,0.002961,5999999999999999899336704.000000,384306445.950642,8309325.831720,-22.515235,999.756620,72999999999999997902848.000000,48785158.499689,16663046.964198,3627.409692,1633.493961,20000.000000,1000000000.000000,
8320.000000,1140.981935,8.232028,0.274265,0.002968,5999999999999999899336704.000000,384306220.662841,8319323.394991,-22.542325,999.756034,72999999999999997902848.000000,48821425.473929,16679379.469954,3625.985527,1633.007297,20000.000000,1000000000.000000,
8330.000000,1143.726233,8.261746,0.274595,0.002975,5999999999999999899336704.000000,384305995.104136,8329320.952398,-22.569416,999.755447,72999999999999997902848.000000,48857678.217627,16695707.112283,3624.563582,1632.521276,20000.000000,1000000000.000000,
8340.000000,1146.473827,8.291535,0.274924,0.002983,5999999999999999899336704.000000,384305769.274528,8339318.503933,-22.596506,999.754860,72999999999999997902848.000000,48893916.752954,16712029.897613,3623.143852,1632.035897,20000.000000,1000000000.000000,
8350.000000,1149.224716,8.321397,0.275254,0.002990,5999999999999999899336704.000000,384305543.174016,8349316.049590,-22.623596,999.754272,72999999999999997902848.000000,48930141.102019,16728347.832356,3621.726329,1631.551158,20000.000000,1000000000.000000,
8360.000000,1151.978902,8.351329,0.275583,0.002997,5999999999999999899336704.000000,384305316.802602,8359313.589361,-22.650687,999.753683,72999999999999997902848.000000,48966351.286872,16744660.922907,3620.311008,1631.067058,20000.000000,1000000000.000000,
8370.000000,1154.736383,8.381334,0.275913,0.003004,5999999999999999899336704.000000,384305090.160284,8369311.123239,-22.677777,999.753093,72999999999999997902848.000000,49002547.329505,16760969.175649,3618.897884,1630.583596,20000.000000,1000000000.000000,
8380.000000,1157.497161,8.411410,0.276243,0.003011,5999999999999999899336704.000000,384304863.247063,8379308.651218,-22.704867,999.752503,72999999999999997902848.000000,49038729.251849,16777272.596948,3617.486950,1630.100770,20000.000000,1000000000.000000,
8390.000000,1160.261234,8.441558,0.276572,0.003018,5999999999999999899336704.000000,384304636.062939,8389306.173290,-22.731958,999.751912,72999999999999997902848.000000,49074897.075778,16793571.193155,3616.078200,1629.618577,20000.000000,1000000000.000000,
8400.000000,1163.028604,8.471778,0.276902,0.003026,5999999999999999899336704.000000,384304408.607912,8399303.689448,-22.759048,999.751320,72999999999999997902848.000000,49111050.823106,16809864.970607,3614.671628,1629.137018,20000.000000,1000000000.000000,
8410.000000,1165.799269,8.502070,0.277231,0.003033,5999999999999999899336704.000000,384304180.881983,8409301.199686,-22.786138,999.750727,72999999999999997902848.000000,49147190.515589,16826153.935625,3613.267230,1628.656091,20000.000000,1000000000.000000,
